Algorithm,time,n
radix_sort,0.023870945,483601
radix_sort,0.019109964,483701
radix_sort,0.018993855,483801
radix_sort,0.019189835,483901
radix_sort,0.019340038,484001
radix_sort,0.019222975,484101
radix_sort,0.019016266,484201
radix_sort,0.019384861,484301
radix_sort,0.019351006,484401
radix_sort,0.018927097,484501
radix_sort,0.018961906,484601
radix_sort,0.022531748,484701
radix_sort,0.019044161,484801
radix_sort,0.01917696,484901
radix_sort,0.019062042,485001
radix_sort,0.019191027,485101
radix_sort,0.018994808,485201
radix_sort,0.019102812,485301
radix_sort,0.019278049,485401
radix_sort,0.019479752,485501
radix_sort,0.019287109,485601
radix_sort,0.019088745,485701
radix_sort,0.024946928,485801
radix_sort,0.019803286,485901
radix_sort,0.019603014,486001
radix_sort,0.019653082,486101
radix_sort,0.019273043,486201
radix_sort,0.019082069,486301
radix_sort,0.019124985,486401
radix_sort,0.019242048,486501
radix_sort,0.019077778,486601
radix_sort,0.023508072,486701
radix_sort,0.019110203,486801
radix_sort,0.02584815,486901
radix_sort,0.019192219,487001
radix_sort,0.019296885,487101
radix_sort,0.019079924,487201
radix_sort,0.019275904,487301
radix_sort,0.019032001,487401
radix_sort,0.019068241,487501
radix_sort,0.019066811,487601
radix_sort,0.019384861,487701
radix_sort,0.020306349,487801
radix_sort,0.019942284,487901
radix_sort,0.021713018,488001
radix_sort,0.019639969,488101
radix_sort,0.019212008,488201
radix_sort,0.019345045,488301
radix_sort,0.020222902,488401
radix_sort,0.019175053,488501
radix_sort,0.019142866,488601
radix_sort,0.019263983,488701
radix_sort,0.019315004,488801
radix_sort,0.019770861,488901
radix_sort,0.019788027,489001
radix_sort,0.024359941,489101
radix_sort,0.019547939,489201
radix_sort,0.019411087,489301
radix_sort,0.019752264,489401
radix_sort,0.019897938,489501
radix_sort,0.019258022,489601
radix_sort,0.019248009,489701
radix_sort,0.019238234,489801
radix_sort,0.020004034,489901
radix_sort,0.019310951,490001
radix_sort,0.01920104,490101
radix_sort,0.024178982,490201
radix_sort,0.019325733,490301
radix_sort,0.019137859,490401
radix_sort,0.019238949,490501
radix_sort,0.019422054,490601
radix_sort,0.019771099,490701
radix_sort,0.019256115,490801
radix_sort,0.024641037,490901
radix_sort,0.021975994,491001
radix_sort,0.019160032,491101
radix_sort,0.019350052,491201
radix_sort,0.021416903,491301
radix_sort,0.019400835,491401
radix_sort,0.019266844,491501
radix_sort,0.019243956,491601
radix_sort,0.019409895,491701
radix_sort,0.019420147,491801
radix_sort,0.020288944,491901
radix_sort,0.020388126,492001
radix_sort,0.020676136,492101
radix_sort,0.019526958,492201
radix_sort,0.019303799,492301
radix_sort,0.019687891,492401
radix_sort,0.019394875,492501
radix_sort,0.019461155,492601
radix_sort,0.024110079,492701
radix_sort,0.019517899,492801
radix_sort,0.019436836,492901
radix_sort,0.019286156,493001
radix_sort,0.020742893,493101
radix_sort,0.019416094,493201
radix_sort,0.019412041,493301
radix_sort,0.019367218,493401
radix_sort,0.019525051,493501
radix_sort,0.020739079,493601
radix_sort,0.022032976,493701
radix_sort,0.021808147,493801
radix_sort,0.023964882,493901
radix_sort,0.020637035,494001
radix_sort,0.024361134,494101
radix_sort,0.022156954,494201
radix_sort,0.021332026,494301
radix_sort,0.023381948,494401
radix_sort,0.023479223,494501
radix_sort,0.022750854,494601
radix_sort,0.02146101,494701
radix_sort,0.025305033,494801
radix_sort,0.020561934,494901
radix_sort,0.020192862,495001
radix_sort,0.020920753,495101
radix_sort,0.019631147,495201
radix_sort,0.024727106,495301
radix_sort,0.020148277,495401
radix_sort,0.020500183,495501
radix_sort,0.019759178,495601
radix_sort,0.019621849,495701
radix_sort,0.019600153,495801
radix_sort,0.019592762,495901
radix_sort,0.021078825,496001
radix_sort,0.019579887,496101
radix_sort,0.019478083,496201
radix_sort,0.019522905,496301
radix_sort,0.019603968,496401
radix_sort,0.019443274,496501
radix_sort,0.019622087,496601
radix_sort,0.019684076,496701
radix_sort,0.019465923,496801
radix_sort,0.019747972,496901
radix_sort,0.019682169,497001
radix_sort,0.019706249,497101
radix_sort,0.019661665,497201
radix_sort,0.019678116,497301
radix_sort,0.019495249,497401
radix_sort,0.020122766,497501
radix_sort,0.020656109,497601
radix_sort,0.021374226,497701
radix_sort,0.019512653,497801
radix_sort,0.020353079,497901
radix_sort,0.019717216,498001
radix_sort,0.019652128,498101
radix_sort,0.019726038,498201
radix_sort,0.019531012,498301
radix_sort,0.019985914,498401
radix_sort,0.020344019,498501
radix_sort,0.020009041,498601
radix_sort,0.020833731,498701
radix_sort,0.019580841,498801
radix_sort,0.020821095,498901
radix_sort,0.020330191,499001
radix_sort,0.021480083,499101
radix_sort,0.019725084,499201
radix_sort,0.019967794,499301
radix_sort,0.025398016,499401
radix_sort,0.019544125,499501
radix_sort,0.019669056,499601
radix_sort,0.019645214,499701
radix_sort,0.019928217,499801
radix_sort,0.020415068,499901
radix_sort,0.020048141,500001
radix_sort,0.025189161,500101
radix_sort,0.019818068,500201
radix_sort,0.01971674,500301
radix_sort,0.019720316,500401
radix_sort,0.020105124,500501
radix_sort,0.01975584,500601
radix_sort,0.019827843,500701
radix_sort,0.019595146,500801
radix_sort,0.020413876,500901
radix_sort,0.020171881,501001
radix_sort,0.0201509,501101
radix_sort,0.019887924,501201
radix_sort,0.019717693,501301
radix_sort,0.019889116,501401
radix_sort,0.019801855,501501
radix_sort,0.019843102,501601
radix_sort,0.019740105,501701
radix_sort,0.019645929,501801
radix_sort,0.019840002,501901
radix_sort,0.019813061,502001
radix_sort,0.019889116,502101
radix_sort,0.019760132,502201
radix_sort,0.019834042,502301
radix_sort,0.019695044,502401
radix_sort,0.019779682,502501
radix_sort,0.025736094,502601
radix_sort,0.019839048,502701
radix_sort,0.019846916,502801
radix_sort,0.019809961,502901
radix_sort,0.020084143,503001
radix_sort,0.019781113,503101
radix_sort,0.019798994,503201
radix_sort,0.02064991,503301
radix_sort,0.020236015,503401
radix_sort,0.019740105,503501
radix_sort,0.0197258,503601
radix_sort,0.020157099,503701
radix_sort,0.019799948,503801
radix_sort,0.019721031,503901
radix_sort,0.021013975,504001
radix_sort,0.01987505,504101
radix_sort,0.020089149,504201
radix_sort,0.01982069,504301
radix_sort,0.020353079,504401
radix_sort,0.019934893,504501
radix_sort,0.019825935,504601
radix_sort,0.019765139,504701
radix_sort,0.024490833,504801
radix_sort,0.019784927,504901
radix_sort,0.020642996,505001
radix_sort,0.020025015,505101
radix_sort,0.019729853,505201
radix_sort,0.019837856,505301
radix_sort,0.019615173,505401
radix_sort,0.020040989,505501
radix_sort,0.019752979,505601
radix_sort,0.019835949,505701
radix_sort,0.020798922,505801
radix_sort,0.019964933,505901
radix_sort,0.019903898,506001
radix_sort,0.019959927,506101
radix_sort,0.020252228,506201
radix_sort,0.02004981,506301
radix_sort,0.020278215,506401
radix_sort,0.025015831,506501
radix_sort,0.02073884,506601
radix_sort,0.020593166,506701
radix_sort,0.020363092,506801
radix_sort,0.020626068,506901
radix_sort,0.020292759,507001
radix_sort,0.019845009,507101
radix_sort,0.021988153,507201
radix_sort,0.019920111,507301
radix_sort,0.020424366,507401
radix_sort,0.019989967,507501
radix_sort,0.019961119,507601
radix_sort,0.019948006,507701
radix_sort,0.019881964,507801
radix_sort,0.022183895,507901
radix_sort,0.019819975,508001
radix_sort,0.020018101,508101
radix_sort,0.01989603,508201
radix_sort,0.020024061,508301
radix_sort,0.019867897,508401
radix_sort,0.020013094,508501
radix_sort,0.025715828,508601
radix_sort,0.020262241,508701
radix_sort,0.020454168,508801
radix_sort,0.019870996,508901
radix_sort,0.020103216,509001
radix_sort,0.019852877,509101
radix_sort,0.019922256,509201
radix_sort,0.023186922,509301
radix_sort,0.020088911,509401
radix_sort,0.020162821,509501
radix_sort,0.020005941,509601
radix_sort,0.020065069,509701
radix_sort,0.019971848,509801
radix_sort,0.02006197,509901
radix_sort,0.022585869,510001
radix_sort,0.020804167,510101
radix_sort,0.020400286,510201
radix_sort,0.020112991,510301
radix_sort,0.020776987,510401
radix_sort,0.01988101,510501
radix_sort,0.020115852,510601
radix_sort,0.026380062,510701
radix_sort,0.020035744,510801
radix_sort,0.02063489,510901
radix_sort,0.020918131,511001
radix_sort,0.020106077,511101
radix_sort,0.020025969,511201
radix_sort,0.0201087,511301
radix_sort,0.022469997,511401
radix_sort,0.019995928,511501
radix_sort,0.020798922,511601
radix_sort,0.020103216,511701
radix_sort,0.02007699,511801
radix_sort,0.020105839,511901
radix_sort,0.020026922,512001
radix_sort,0.022222996,512101
radix_sort,0.020075798,512201
radix_sort,0.020158052,512301
radix_sort,0.020190954,512401
radix_sort,0.020139933,512501
radix_sort,0.020041943,512601
radix_sort,0.020190001,512701
radix_sort,0.022408962,512801
radix_sort,0.020340919,512901
radix_sort,0.020183086,513001
radix_sort,0.020498991,513101
radix_sort,0.020153999,513201
radix_sort,0.025273085,513301
radix_sort,0.020940065,513401
radix_sort,0.020357132,513501
radix_sort,0.020052195,513601
radix_sort,0.020283699,513701
radix_sort,0.021445036,513801
radix_sort,0.021060944,513901
radix_sort,0.021136999,514001
radix_sort,0.021755934,514101
radix_sort,0.022414923,514201
radix_sort,0.021155119,514301
radix_sort,0.020196676,514401
radix_sort,0.02524519,514501
radix_sort,0.020306826,514601
radix_sort,0.020220995,514701
radix_sort,0.020194054,514801
radix_sort,0.020526171,514901
radix_sort,0.020421982,515001
radix_sort,0.020176888,515101
radix_sort,0.020938873,515201
radix_sort,0.020378113,515301
radix_sort,0.020554066,515401
radix_sort,0.02017808,515501
radix_sort,0.021222115,515601
radix_sort,0.020232916,515701
radix_sort,0.020129919,515801
radix_sort,0.025323629,515901
radix_sort,0.020302057,516001
radix_sort,0.020351171,516101
radix_sort,0.020230293,516201
radix_sort,0.020495892,516301
radix_sort,0.024393082,516401
radix_sort,0.020352125,516501
radix_sort,0.025506973,516601
radix_sort,0.020672083,516701
radix_sort,0.020963907,516801
radix_sort,0.02060008,516901
radix_sort,0.024713278,517001
radix_sort,0.021030903,517101
radix_sort,0.020195007,517201
radix_sort,0.021221876,517301
radix_sort,0.020676851,517401
radix_sort,0.020904064,517501
radix_sort,0.020850897,517601
radix_sort,0.020393848,517701
radix_sort,0.020362616,517801
radix_sort,0.021209002,517901
radix_sort,0.020336151,518001
radix_sort,0.020349741,518101
radix_sort,0.020428658,518201
radix_sort,0.020290136,518301
radix_sort,0.020304203,518401
radix_sort,0.024790049,518501
radix_sort,0.021800041,518601
radix_sort,0.020460129,518701
radix_sort,0.020367146,518801
radix_sort,0.020303011,518901
radix_sort,0.02128005,519001
radix_sort,0.020668983,519101
radix_sort,0.02029705,519201
radix_sort,0.020640135,519301
radix_sort,0.021116972,519401
radix_sort,0.020522118,519501
radix_sort,0.02028203,519601
radix_sort,0.020929098,519701
radix_sort,0.020923138,519801
radix_sort,0.020447254,519901
radix_sort,0.021165133,520001
radix_sort,0.020489931,520101
radix_sort,0.020424843,520201
radix_sort,0.02046895,520301
radix_sort,0.024756908,520401
radix_sort,0.0205338,520501
radix_sort,0.020540237,520601
radix_sort,0.020511866,520701
radix_sort,0.02061367,520801
radix_sort,0.024380922,520901
radix_sort,0.020941973,521001
radix_sort,0.023254871,521101
radix_sort,0.020956278,521201
radix_sort,0.021198273,521301
radix_sort,0.026490211,521401
radix_sort,0.021097898,521501
radix_sort,0.020694971,521601
radix_sort,0.020587206,521701
radix_sort,0.025832891,521801
radix_sort,0.021232843,521901
radix_sort,0.021530867,522001
radix_sort,0.024561882,522101
radix_sort,0.020475149,522201
radix_sort,0.021188259,522301
radix_sort,0.020907879,522401
radix_sort,0.020730734,522501
radix_sort,0.020639896,522601
radix_sort,0.021391869,522701
radix_sort,0.02046299,522801
radix_sort,0.020623684,522901
radix_sort,0.021203995,523001
radix_sort,0.026926041,523101
radix_sort,0.020994902,523201
radix_sort,0.021107912,523301
radix_sort,0.021265268,523401
radix_sort,0.020802021,523501
radix_sort,0.020742893,523601
radix_sort,0.021145821,523701
radix_sort,0.021656036,523801
radix_sort,0.025667906,523901
radix_sort,0.022329092,524001
radix_sort,0.022002935,524101
radix_sort,0.020625114,524201
radix_sort,0.02086997,524301
radix_sort,0.020622015,524401
radix_sort,0.020823956,524501
radix_sort,0.021295071,524601
radix_sort,0.020745993,524701
radix_sort,0.021857977,524801
radix_sort,0.020614862,524901
radix_sort,0.020702124,525001
radix_sort,0.020523071,525101
radix_sort,0.021734238,525201
radix_sort,0.020615101,525301
radix_sort,0.021553278,525401
radix_sort,0.021613121,525501
radix_sort,0.02105093,525601
radix_sort,0.020812035,525701
radix_sort,0.020851135,525801
radix_sort,0.02075696,525901
radix_sort,0.020593166,526001
radix_sort,0.020833969,526101
radix_sort,0.02150178,526201
radix_sort,0.02147913,526301
radix_sort,0.021095037,526401
radix_sort,0.025501966,526501
radix_sort,0.021529198,526601
radix_sort,0.022063732,526701
radix_sort,0.024963856,526801
radix_sort,0.024839163,526901
radix_sort,0.020920038,527001
radix_sort,0.020676136,527101
radix_sort,0.021317959,527201
radix_sort,0.020741224,527301
radix_sort,0.020744801,527401
radix_sort,0.026216984,527501
radix_sort,0.021204948,527601
radix_sort,0.021522999,527701
radix_sort,0.0212152,527801
radix_sort,0.021857977,527901
radix_sort,0.020765781,528001
radix_sort,0.020909786,528101
radix_sort,0.020725012,528201
radix_sort,0.021013021,528301
radix_sort,0.02080822,528401
radix_sort,0.024533033,528501
radix_sort,0.02162528,528601
radix_sort,0.022610903,528701
radix_sort,0.02083087,528801
radix_sort,0.021639109,528901
radix_sort,0.020726919,529001
radix_sort,0.021559954,529101
radix_sort,0.022071123,529201
radix_sort,0.020920992,529301
radix_sort,0.024898767,529401
radix_sort,0.023818016,529501
radix_sort,0.020739079,529601
radix_sort,0.020902157,529701
radix_sort,0.020782948,529801
radix_sort,0.020848751,529901
radix_sort,0.020856142,530001
radix_sort,0.021046877,530101
radix_sort,0.021144152,530201
radix_sort,0.020880222,530301
radix_sort,0.021029234,530401
radix_sort,0.021046162,530501
radix_sort,0.02095294,530601
radix_sort,0.022531033,530701
radix_sort,0.02097702,530801
radix_sort,0.020912886,530901
radix_sort,0.021334171,531001
radix_sort,0.020958185,531101
radix_sort,0.021800995,531201
radix_sort,0.021198273,531301
radix_sort,0.02092886,531401
radix_sort,0.020920038,531501
radix_sort,0.025155783,531601
radix_sort,0.020970345,531701
radix_sort,0.020882845,531801
radix_sort,0.021183014,531901
radix_sort,0.020884991,532001
radix_sort,0.02173996,532101
radix_sort,0.02224803,532201
radix_sort,0.021887779,532301
radix_sort,0.020923853,532401
radix_sort,0.020959854,532501
radix_sort,0.021003008,532601
radix_sort,0.021375895,532701
radix_sort,0.02099824,532801
radix_sort,0.021020174,532901
radix_sort,0.021116018,533001
radix_sort,0.021064997,533101
radix_sort,0.024093151,533201
radix_sort,0.021096945,533301
radix_sort,0.022740126,533401
radix_sort,0.021027088,533501
radix_sort,0.021111965,533601
radix_sort,0.021195173,533701
radix_sort,0.020973206,533801
radix_sort,0.02315402,533901
radix_sort,0.020889044,534001
radix_sort,0.021137714,534101
radix_sort,0.021796942,534201
radix_sort,0.02123785,534301
radix_sort,0.021103859,534401
radix_sort,0.021253109,534501
radix_sort,0.021005869,534601
radix_sort,0.024599075,534701
radix_sort,0.026107788,534801
radix_sort,0.022985935,534901
radix_sort,0.023150921,535001
radix_sort,0.022819757,535101
radix_sort,0.022147179,535201
radix_sort,0.023691177,535301
radix_sort,0.025488853,535401
radix_sort,0.022505999,535501
radix_sort,0.023152828,535601
radix_sort,0.02891016,535701
radix_sort,0.025038958,535801
radix_sort,0.022353888,535901
radix_sort,0.026135683,536001
radix_sort,0.026715994,536101
radix_sort,0.021976233,536201
radix_sort,0.022019148,536301
radix_sort,0.022182226,536401
radix_sort,0.023420095,536501
radix_sort,0.021095037,536601
radix_sort,0.021118402,536701
radix_sort,0.021960974,536801
radix_sort,0.021831274,536901
radix_sort,0.021005154,537001
radix_sort,0.026136875,537101
radix_sort,0.021985769,537201
radix_sort,0.021987915,537301
radix_sort,0.02179718,537401
radix_sort,0.021426201,537501
radix_sort,0.021342993,537601
radix_sort,0.021529913,537701
radix_sort,0.021538258,537801
radix_sort,0.021269083,537901
radix_sort,0.021072149,538001
radix_sort,0.025882959,538101
radix_sort,0.021802902,538201
radix_sort,0.021654844,538301
radix_sort,0.021875143,538401
radix_sort,0.021378756,538501
radix_sort,0.022018194,538601
radix_sort,0.021234751,538701
radix_sort,0.021199942,538801
radix_sort,0.021342039,538901
radix_sort,0.02133894,539001
radix_sort,0.027369976,539101
radix_sort,0.024743319,539201
radix_sort,0.021267891,539301
radix_sort,0.021306276,539401
radix_sort,0.021454096,539501
radix_sort,0.022305012,539601
radix_sort,0.021956921,539701
radix_sort,0.021229029,539801
radix_sort,0.021398067,539901
radix_sort,0.021366119,540001
radix_sort,0.021509171,540101
radix_sort,0.021327734,540201
radix_sort,0.021848917,540301
radix_sort,0.023400068,540401
radix_sort,0.022867918,540501
radix_sort,0.021261215,540601
radix_sort,0.021426916,540701
radix_sort,0.021370888,540801
radix_sort,0.024842024,540901
radix_sort,0.021655798,541001
radix_sort,0.021429062,541101
radix_sort,0.022981167,541201
radix_sort,0.02192378,541301
radix_sort,0.02560997,541401
radix_sort,0.021986008,541501
radix_sort,0.021944761,541601
radix_sort,0.021493912,541701
radix_sort,0.021402836,541801
radix_sort,0.021359921,541901
radix_sort,0.021332026,542001
radix_sort,0.022215843,542101
radix_sort,0.026695251,542201
radix_sort,0.022006035,542301
radix_sort,0.022402048,542401
radix_sort,0.024335146,542501
radix_sort,0.021304846,542601
radix_sort,0.022149801,542701
radix_sort,0.021526814,542801
radix_sort,0.021517992,542901
radix_sort,0.022245169,543001
radix_sort,0.021495104,543101
radix_sort,0.021491051,543201
radix_sort,0.021703959,543301
radix_sort,0.021493196,543401
radix_sort,0.021487236,543501
radix_sort,0.021473169,543601
radix_sort,0.025762081,543701
radix_sort,0.030404091,543801
radix_sort,0.021706104,543901
radix_sort,0.022724867,544001
radix_sort,0.021719933,544101
radix_sort,0.021570206,544201
radix_sort,0.022103071,544301
radix_sort,0.024889946,544401
radix_sort,0.021509886,544501
radix_sort,0.021467924,544601
radix_sort,0.022325993,544701
radix_sort,0.022222042,544801
radix_sort,0.026170969,544901
radix_sort,0.021420002,545001
radix_sort,0.022859097,545101
radix_sort,0.022247076,545201
radix_sort,0.023877859,545301
radix_sort,0.021836042,545401
radix_sort,0.021524191,545501
radix_sort,0.021576881,545601
radix_sort,0.022354126,545701
radix_sort,0.022230148,545801
radix_sort,0.022196054,545901
radix_sort,0.025253773,546001
radix_sort,0.022266865,546101
radix_sort,0.021801233,546201
radix_sort,0.021799803,546301
radix_sort,0.021625042,546401
radix_sort,0.021980047,546501
radix_sort,0.027202845,546601
radix_sort,0.021623135,546701
radix_sort,0.022207022,546801
radix_sort,0.022208929,546901
radix_sort,0.021724224,547001
radix_sort,0.022074938,547101
radix_sort,0.021691084,547201
radix_sort,0.022487879,547301
radix_sort,0.021551132,547401
radix_sort,0.021769047,547501
radix_sort,0.021634102,547601
radix_sort,0.026766062,547701
radix_sort,0.026310921,547801
radix_sort,0.029345036,547901
radix_sort,0.021733999,548001
radix_sort,0.024281979,548101
radix_sort,0.021647215,548201
radix_sort,0.021824837,548301
radix_sort,0.021708012,548401
radix_sort,0.021684885,548501
radix_sort,0.022542238,548601
radix_sort,0.021541119,548701
radix_sort,0.02657938,548801
radix_sort,0.024208784,548901
radix_sort,0.021651983,549001
radix_sort,0.021794081,549101
radix_sort,0.027120829,549201
radix_sort,0.026479006,549301
radix_sort,0.021687031,549401
radix_sort,0.021701097,549501
radix_sort,0.022570133,549601
radix_sort,0.021824837,549701
radix_sort,0.022412062,549801
radix_sort,0.022069693,549901
radix_sort,0.021938801,550001
radix_sort,0.022407055,550101
radix_sort,0.02305007,550201
radix_sort,0.022668123,550301
radix_sort,0.02205205,550401
radix_sort,0.026245832,550501
radix_sort,0.022697926,550601
radix_sort,0.021922112,550701
radix_sort,0.027380943,550801
radix_sort,0.021995068,550901
radix_sort,0.025588989,551001
radix_sort,0.026755095,551101
radix_sort,0.02309823,551201
radix_sort,0.021909952,551301
radix_sort,0.02173233,551401
radix_sort,0.021959782,551501
radix_sort,0.022013903,551601
radix_sort,0.021969795,551701
radix_sort,0.023103237,551801
radix_sort,0.025176048,551901
radix_sort,0.027482748,552001
radix_sort,0.022805929,552101
radix_sort,0.026435852,552201
radix_sort,0.02601099,552301
radix_sort,0.024983883,552401
radix_sort,0.022544146,552501
radix_sort,0.021770954,552601
radix_sort,0.022176981,552701
radix_sort,0.021823168,552801
radix_sort,0.021819115,552901
radix_sort,0.021919966,553001
radix_sort,0.022493124,553101
radix_sort,0.024622917,553201
radix_sort,0.023679972,553301
radix_sort,0.021832228,553401
radix_sort,0.021778107,553501
radix_sort,0.021642923,553601
radix_sort,0.022145033,553701
radix_sort,0.021944046,553801
radix_sort,0.021787167,553901
radix_sort,0.022015095,554001
radix_sort,0.022586107,554101
radix_sort,0.021912098,554201
radix_sort,0.022145987,554301
radix_sort,0.021759987,554401
radix_sort,0.022580862,554501
radix_sort,0.02658987,554601
radix_sort,0.022099018,554701
radix_sort,0.022090197,554801
radix_sort,0.022098064,554901
radix_sort,0.022588015,555001
radix_sort,0.022662163,555101
radix_sort,0.025693893,555201
radix_sort,0.022892952,555301
radix_sort,0.021845102,555401
radix_sort,0.021978855,555501
radix_sort,0.022022247,555601
radix_sort,0.022049904,555701
radix_sort,0.021903753,555801
radix_sort,0.022125959,555901
radix_sort,0.021957159,556001
radix_sort,0.021923065,556101
radix_sort,0.022151947,556201
radix_sort,0.021961927,556301
radix_sort,0.022120953,556401
radix_sort,0.027616978,556501
radix_sort,0.022047997,556601
radix_sort,0.022814989,556701
radix_sort,0.022452831,556801
radix_sort,0.022866011,556901
radix_sort,0.022610903,557001
radix_sort,0.023426056,557101
radix_sort,0.022005081,557201
radix_sort,0.022053957,557301
radix_sort,0.022003889,557401
radix_sort,0.02250123,557501
radix_sort,0.02186203,557601
radix_sort,0.02203536,557701
radix_sort,0.022641897,557801
radix_sort,0.022054911,557901
radix_sort,0.022022724,558001
radix_sort,0.025418043,558101
radix_sort,0.022050142,558201
radix_sort,0.022171259,558301
radix_sort,0.022170782,558401
radix_sort,0.022207975,558501
radix_sort,0.022042036,558601
radix_sort,0.02208209,558701
radix_sort,0.022125006,558801
radix_sort,0.022035122,558901
radix_sort,0.021888018,559001
radix_sort,0.023063183,559101
radix_sort,0.023139954,559201
radix_sort,0.022145987,559301
radix_sort,0.022042274,559401
radix_sort,0.022174835,559501
radix_sort,0.022114992,559601
radix_sort,0.022953033,559701
radix_sort,0.022114992,559801
radix_sort,0.022899866,559901
radix_sort,0.025346994,560001
radix_sort,0.023048878,560101
radix_sort,0.022969961,560201
radix_sort,0.024302006,560301
radix_sort,0.023073196,560401
radix_sort,0.02278614,560501
radix_sort,0.022660255,560601
radix_sort,0.022239208,560701
radix_sort,0.022079945,560801
radix_sort,0.02277422,560901
radix_sort,0.023027897,561001
radix_sort,0.022221088,561101
radix_sort,0.022002935,561201
radix_sort,0.022498131,561301
radix_sort,0.022226095,561401
radix_sort,0.022337198,561501
radix_sort,0.027350903,561601
radix_sort,0.022239923,561701
radix_sort,0.023109198,561801
radix_sort,0.022907019,561901
radix_sort,0.023189068,562001
radix_sort,0.023051977,562101
radix_sort,0.023211956,562201
radix_sort,0.023105145,562301
radix_sort,0.022739887,562401
radix_sort,0.022280216,562501
radix_sort,0.02317214,562601
radix_sort,0.027333021,562701
radix_sort,0.025576115,562801
radix_sort,0.02242589,562901
radix_sort,0.022089005,563001
radix_sort,0.022703886,563101
radix_sort,0.023685217,563201
radix_sort,0.022219181,563301
radix_sort,0.022474051,563401
radix_sort,0.024678946,563501
radix_sort,0.022839069,563601
radix_sort,0.022955179,563701
radix_sort,0.027877092,563801
radix_sort,0.023322105,563901
radix_sort,0.022797823,564001
radix_sort,0.02362895,564101
radix_sort,0.022303104,564201
radix_sort,0.022357225,564301
radix_sort,0.02301693,564401
radix_sort,0.023447037,564501
radix_sort,0.022970915,564601
radix_sort,0.023299932,564701
radix_sort,0.022576809,564801
radix_sort,0.022340059,564901
radix_sort,0.023084164,565001
radix_sort,0.028002262,565101
radix_sort,0.026637077,565201
radix_sort,0.027452946,565301
radix_sort,0.023458958,565401
radix_sort,0.02247715,565501
radix_sort,0.022277832,565601
radix_sort,0.023770094,565701
radix_sort,0.023076057,565801
radix_sort,0.023791075,565901
radix_sort,0.025691271,566001
radix_sort,0.022490025,566101
radix_sort,0.022788048,566201
radix_sort,0.027001858,566301
radix_sort,0.022625923,566401
radix_sort,0.022899866,566501
radix_sort,0.022398949,566601
radix_sort,0.022614956,566701
radix_sort,0.022459745,566801
radix_sort,0.022345304,566901
radix_sort,0.022330284,567001
radix_sort,0.022356987,567101
radix_sort,0.022732019,567201
radix_sort,0.022474051,567301
radix_sort,0.02245307,567401
radix_sort,0.022830009,567501
radix_sort,0.023322105,567601
radix_sort,0.022568226,567701
radix_sort,0.023793936,567801
radix_sort,0.025700808,567901
radix_sort,0.022502184,568001
radix_sort,0.022382021,568101
radix_sort,0.023701906,568201
radix_sort,0.022423029,568301
radix_sort,0.022642851,568401
radix_sort,0.024796247,568501
radix_sort,0.022457838,568601
radix_sort,0.022495985,568701
radix_sort,0.023512125,568801
radix_sort,0.023315907,568901
radix_sort,0.024502039,569001
radix_sort,0.028272867,569101
radix_sort,0.022608757,569201
radix_sort,0.02264905,569301
radix_sort,0.022731066,569401
radix_sort,0.023419857,569501
radix_sort,0.022783995,569601
radix_sort,0.022577763,569701
radix_sort,0.023581028,569801
radix_sort,0.023258924,569901
radix_sort,0.022650242,570001
radix_sort,0.024267912,570101
radix_sort,0.022475958,570201
radix_sort,0.022883892,570301
radix_sort,0.023566961,570401
radix_sort,0.023247242,570501
radix_sort,0.022700071,570601
radix_sort,0.023536921,570701
radix_sort,0.022669077,570801
radix_sort,0.02259469,570901
radix_sort,0.024426937,571001
radix_sort,0.023436069,571101
radix_sort,0.023262978,571201
radix_sort,0.026392698,571301
radix_sort,0.022660255,571401
radix_sort,0.024379969,571501
radix_sort,0.022895813,571601
radix_sort,0.023510218,571701
radix_sort,0.023339987,571801
radix_sort,0.023118019,571901
radix_sort,0.023487091,572001
radix_sort,0.024380207,572101
radix_sort,0.023455143,572201
radix_sort,0.023772717,572301
radix_sort,0.023789167,572401
radix_sort,0.022842884,572501
radix_sort,0.025136948,572601
radix_sort,0.023386717,572701
radix_sort,0.02393508,572801
radix_sort,0.032001972,572901
radix_sort,0.0262568,573001
radix_sort,0.026935101,573101
radix_sort,0.024533033,573201
radix_sort,0.029723883,573301
radix_sort,0.024893284,573401
radix_sort,0.024763107,573501
radix_sort,0.024710178,573601
radix_sort,0.029545069,573701
radix_sort,0.027512789,573801
radix_sort,0.024854898,573901
radix_sort,0.029219866,574001
radix_sort,0.023668051,574101
radix_sort,0.023592234,574201
radix_sort,0.024097919,574301
radix_sort,0.022792816,574401
radix_sort,0.023309946,574501
radix_sort,0.022699118,574601
radix_sort,0.022831202,574701
radix_sort,0.023149967,574801
radix_sort,0.022768974,574901
radix_sort,0.02423501,575001
radix_sort,0.023875237,575101
radix_sort,0.024877071,575201
radix_sort,0.023810625,575301
radix_sort,0.022846937,575401
radix_sort,0.02317524,575501
radix_sort,0.022761106,575601
radix_sort,0.023988247,575701
radix_sort,0.022819996,575801
radix_sort,0.023845911,575901
radix_sort,0.023510933,576001
radix_sort,0.02361393,576101
radix_sort,0.024848938,576201
radix_sort,0.023498058,576301
radix_sort,0.022886038,576401
radix_sort,0.024880886,576501
radix_sort,0.022773027,576601
radix_sort,0.023151875,576701
